Date,Close
2014-09-17,27851.640625
2014-09-18,25774.119140625
2014-09-19,24023.3359375
2014-09-20,24881.80859375
2014-09-21,24268.2578125
2014-09-22,24503.12109375
2014-09-23,26600.681640625
2014-09-24,25785.87890625
2014-09-25,25241.833984375
2014-09-26,24726.54296875
2014-09-27,24426.65234375
2014-09-28,23060.845703125
2014-09-29,23108.1171875
2014-09-30,23961.5078125
2014-10-01,23672.880859375
2014-10-02,23080.0546875
2014-10-03,22122.5703125
2014-10-04,20236.76953125
2014-10-05,19722.583984375
2014-10-06,20311.412109375
2014-10-07,20604.90234375
2014-10-08,21652.869140625
2014-10-09,22281.1875
2014-10-10,22152.904296875
2014-10-11,22198.060546875
2014-10-12,23193.697265625
2014-10-13,23813.302734375
2014-10-14,24607.404296875
2014-10-15,24227.21875
2014-10-16,23611.35546875
2014-10-17,23543.552734375
2014-10-18,24014.966796875
2014-10-19,23898.646484375
2014-10-20,23437.771484375
2014-10-21,23627.150390625
2014-10-22,23443.521484375
2014-10-23,21920.783203125
2014-10-24,21916.380859375
2014-10-25,21239.09375
2014-10-26,21693.697265625
2014-10-27,21634.697265625
2014-10-28,21876.56640625
2014-10-29,20563.337890625
2014-10-30,21210.359375
2014-10-31,20769.52734375
2014-11-01,19997.73046875
2014-11-02,20006.509765625
2014-11-03,20115.08984375
2014-11-04,20254.203125
2014-11-05,20851.23046875
2014-11-06,21477.841796875
2014-11-07,21060.234375
2014-11-08,21249.240234375
2014-11-09,22342.552734375
2014-11-10,22554.818359375
2014-11-11,22615.08203125
2014-11-12,25989.703125
2014-11-13,25913.068359375
2014-11-14,24547.359375
2014-11-15,23209.287109375
2014-11-16,23934.2578125
2014-11-17,23949.5625
2014-11-18,23155.34375
2014-11-19,23567.771484375
2014-11-20,22157.453125
2014-11-21,21669.25
2014-11-22,21797.22265625
2014-11-23,22702.2265625
2014-11-24,23311.326171875
2014-11-25,23215.2734375
2014-11-26,22757.8984375
2014-11-27,22862.2421875
2014-11-28,23413.12109375
2014-11-29,23353.662109375
2014-11-30,23512.6328125
2014-12-01,23492.33203125
2014-12-02,23561.453125
2014-12-03,23193.619140625
2014-12-04,22832.287109375
2014-12-05,23328.392578125
2014-12-06,23200.31640625
2014-12-07,23219.505859375
2014-12-08,22371.404296875
2014-12-09,21791.7890625
2014-12-10,21474.62890625
2014-12-11,21896.111328125
2014-12-12,22039.162109375
2014-12-13,21716.2109375
2014-12-14,21982.2734375
2014-12-15,21813.716796875
2014-12-16,20815.861328125
2014-12-17,20310.572265625
2014-12-18,19611.720703125
2014-12-19,20100.390625
2014-12-20,20866.41796875
2014-12-21,20290.111328125
2014-12-22,20980.171875
2014-12-23,21221.90234375
2014-12-24,20485.74609375
2014-12-25,20261.79296875
2014-12-26,20842.03125
2014-12-27,20075.462890625
2014-12-28,20162.91796875
2014-12-29,19906.13671875
2014-12-30,19694.51171875
2014-12-31,20181.763671875
2015-01-01,19907.673828125
2015-01-02,19932.076171875
2015-01-03,17784.05859375
2015-01-04,16715.6171875
2015-01-05,17385.18359375
2015-01-06,18193.03515625
2015-01-07,18622.703125
2015-01-08,17757.482421875
2015-01-09,18105.486328125
2015-01-10,17132.15625
2015-01-11,16562.572265625
2015-01-12,16620.7578125
2015-01-13,13996.60546875
2015-01-14,11058.4150390625
2015-01-15,13022.91796875
2015-01-16,12873.9208984375
2015-01-17,12327.2197265625
2015-01-18,13012.6220703125
2015-01-19,13241.8828125
2015-01-20,13027.5703125
2015-01-21,13965.5107421875
2015-01-22,14375.4755859375
2015-01-23,14305.7568359375
2015-01-24,15225.2412109375
2015-01-25,15585.896484375
2015-01-26,16809.017578125
2015-01-27,16176.0478515625
2015-01-28,14349.0478515625
2015-01-29,14429.6318359375
2015-01-30,14040.63671875
2015-01-31,13484.96484375
2015-02-01,14070.4482421875
2015-02-02,14704.6376953125
2015-02-03,14002.2548828125
2015-02-04,14036.416015625
2015-02-05,13402.3916015625
2015-02-06,13772.712890625
2015-02-07,14112.7763671875
2015-02-08,13842.7197265625
2015-02-09,13674.83984375
2015-02-10,13704.5
2015-02-11,13672.73828125
2015-02-12,13786.55859375
2015-02-13,14611.96484375
2015-02-14,15970.8349609375
2015-02-15,14576.64453125
2015-02-16,14541.2001953125
2015-02-17,15130.666015625
2015-02-18,14669.0146484375
2015-02-19,14936.640625
2015-02-20,15138.3837890625
2015-02-21,15185.267578125
2015-02-22,14686.146484375
2015-02-23,14851.3662109375
2015-02-24,14839.767578125
2015-02-25,14693.4326171875
2015-02-26,14599.943359375
2015-02-27,15648.216796875
2015-02-28,15675.0341796875
2015-03-01,16045.486328125
2015-03-02,17064.498046875
2015-03-03,17412.029296875
2015-03-04,17014.369140625
2015-03-05,17244.58203125
2015-03-06,17031.55078125
2015-03-07,17252.498046875
2015-03-08,17133.544921875
2015-03-09,18149.728515625
2015-03-10,18297.1171875
2015-03-11,18599.234375
2015-03-12,18407.103515625
2015-03-13,17997.888671875
2015-03-14,17780.150390625
2015-03-15,18064.955078125
2015-03-16,18245.228515625
2015-03-17,17876.466796875
2015-03-18,16067.58984375
2015-03-19,16302.7822265625
2015-03-20,16331.828125
2015-03-21,16224.259765625
2015-03-22,16719.36328125
2015-03-23,16595.228515625
2015-03-24,15294.5517578125
2015-03-25,15377.095703125
2015-03-26,15614.2216796875
2015-03-27,15442.5
2015-03-28,15803.13671875
2015-03-29,15178.7607421875
2015-03-30,15471.984375
2015-03-31,15216.0341796875
2015-04-01,15372.109375
2015-04-02,15703.3876953125
2015-04-03,15755.248046875
2015-04-04,15716.529296875
2015-04-05,16144.0458984375
2015-04-06,15890.9892578125
2015-04-07,15774.658203125
2015-04-08,15235.443359375
2015-04-09,15183.7197265625
2015-04-10,14699.1416015625
2015-04-11,14729.0283203125
2015-04-12,14699.9814453125
2015-04-13,14011.556640625
2015-04-14,13656.169921875
2015-04-15,13956.3671875
2015-04-16,14245.423828125
2015-04-17,13939.107421875
2015-04-18,13968.7509765625
2015-04-19,13921.515625
2015-04-20,14183.626953125
2015-04-21,14792.4912109375
2015-04-22,14737.2578125
2015-04-23,14964.5927734375
2015-04-24,14720.7177734375
2015-04-25,14410.2216796875
2015-04-26,13967.2021484375
2015-04-27,14522.126953125
2015-04-28,14235.640625
2015-04-29,14325.056640625
2015-04-30,15002.5517578125
2015-05-01,14785.61328125
2015-05-02,14967.2490234375
2015-05-03,15296.3828125
2015-05-04,15199.107421875
2015-05-05,14956.447265625
2015-05-06,14627.1181640625
2015-05-07,15208.1962890625
2015-05-08,15534.2685546875
2015-05-09,15404.8916015625
2015-05-10,15310.7001953125
2015-05-11,15502.2529296875
2015-05-12,15481.3671875
2015-05-13,15137.8662109375
2015-05-14,15022.6728515625
2015-05-15,15071.28515625
2015-05-16,14979.1845703125
2015-05-17,15020.943359375
2015-05-18,14856.501953125
2015-05-19,14794.0673828125
2015-05-20,14888.740234375
2015-05-21,14973.5029296875
2015-05-22,15257.33984375
2015-05-23,15163.6416015625
2015-05-24,15336.658203125
2015-05-25,15072.892578125
2015-05-26,15172.53125
2015-05-27,15155.5498046875
2015-05-28,15151.9013671875
2015-05-29,15110.88671875
2015-05-30,14871.8232421875
2015-05-31,14672.4951171875
2015-06-01,14179.7431640625
2015-06-02,14374.4609375
2015-06-03,14469.78125
2015-06-04,14356.466796875
2015-06-05,14342.8271484375
2015-06-06,14385.3544921875
2015-06-07,14210.78125
2015-06-08,14617.1728515625
2015-06-09,14667.2724609375
2015-06-10,14596.76171875
2015-06-11,14700.1552734375
2015-06-12,14739.4306640625
2015-06-13,14894.52734375
2015-06-14,14967.654296875
2015-06-15,15168.4892578125
2015-06-16,16102.3408203125
2015-06-17,15954.30078125
2015-06-18,15847.552734375
2015-06-19,15530.1083984375
2015-06-20,15568.583984375
2015-06-21,15497.7626953125
2015-06-22,15684.853515625
2015-06-23,15534.8564453125
2015-06-24,15286.9892578125
2015-06-25,15422.73828125
2015-06-26,15454.1630859375
2015-06-27,15923.3828125
2015-06-28,15804.728515625
2015-06-29,16380.6572265625
2015-06-30,16739.427734375
2015-07-01,16441.779296875
2015-07-02,16184.7431640625
2015-07-03,16252.03515625
2015-07-04,16540.509765625
2015-07-05,17242.00390625
2015-07-06,17046.306640625
2015-07-07,16908.3515625
2015-07-08,17210.689453125
2015-07-09,17058.716796875
2015-07-10,18047.5234375
2015-07-11,18568.306640625
2015-07-12,19708.96875
2015-07-13,18548.552734375
2015-07-14,18202.708984375
2015-07-15,18156.34375
2015-07-16,17652.810546875
2015-07-17,17741.357421875
2015-07-18,17451.18359375
2015-07-19,17369.427734375
2015-07-20,17749.412109375
2015-07-21,17536.74609375
2015-07-22,17648.421875
2015-07-23,17624.515625
2015-07-24,18477.525390625
2015-07-25,18504.380859375
2015-07-26,18758.392578125
2015-07-27,18854.947265625
2015-07-28,18795.1015625
2015-07-29,18499.240234375
2015-07-30,18447.755859375
2015-07-31,18211.30859375
2015-08-01,18016.2421875
2015-08-02,18102.896484375
2015-08-03,18032.611328125
2015-08-04,18201.52734375
2015-08-05,17954.078125
2015-08-06,17753.90625
2015-08-07,17817.728515625
2015-08-08,16633.130859375
2015-08-09,16897.716796875
2015-08-10,16882.626953125
2015-08-11,17392.146484375
2015-08-12,17260.287109375
2015-08-13,17235.576171875
2015-08-14,17300.681640625
2015-08-15,17031.80859375
2015-08-16,16826.220703125
2015-08-17,16882.02734375
2015-08-18,13813.7900390625
2015-08-19,14746.134765625
2015-08-20,15405.611328125
2015-08-21,15355.0888671875
2015-08-22,15211.2236328125
2015-08-23,15064.5849609375
2015-08-24,14061.9921875
2015-08-25,14688.3544921875
2015-08-26,14917.0859375
2015-08-27,14846.44140625
2015-08-28,15304.53125
2015-08-29,15197.6494140625
2015-08-30,15126.8212890625
2015-08-31,15263.6630859375
2015-09-01,15151.7060546875
2015-09-02,15180.9619140625
2015-09-03,15029.9501953125
2015-09-04,15355.1650390625
2015-09-05,15669.9384765625
2015-09-06,16010.5185546875
2015-09-07,16021.8037109375
2015-09-08,16176.2109375
2015-09-09,15860.4404296875
2015-09-10,15814.8408203125
2015-09-11,15902.5263671875
2015-09-12,15579.4521484375
2015-09-13,15269.759765625
2015-09-14,15294.46484375
2015-09-15,15298.1962890625
2015-09-16,15164.220703125
2015-09-17,15194.830078125
2015-09-18,15343.314453125
2015-09-19,15245.7119140625
2015-09-20,15222.466796875
2015-09-21,14928.1142578125
2015-09-22,15191.453125
2015-09-23,15235.29296875
2015-09-24,15530.0654296875
2015-09-25,15557.080078125
2015-09-26,15503.8876953125
2015-09-27,15401.53125
2015-09-28,15844.9033203125
2015-09-29,15601.6259765625
2015-09-30,15467.666015625
2015-10-01,15586.9912109375
2015-10-02,15508.1416015625
2015-10-03,15602.0556640625
2015-10-04,15571.2744140625
2015-10-05,15653.740234375
2015-10-06,16039.1494140625
2015-10-07,15777.4345703125
2015-10-08,15748.0634765625
2015-10-09,15799.3623046875
2015-10-10,15864.779296875
2015-10-11,16001.3046875
2015-10-12,15891.0029296875
2015-10-13,16238.5546875
2015-10-14,16340.5537109375
2015-10-15,16475.283203125
2015-10-16,17005.810546875
2015-10-17,17508.541015625
2015-10-18,16920.845703125
2015-10-19,17109.70703125
2015-10-20,17512.859375
2015-10-21,17349.271484375
2015-10-22,17824.56640625
2015-10-23,17939.751953125
2015-10-24,18274.416015625
2015-10-25,18411.115234375
2015-10-26,18515.59765625
2015-10-27,19115.05078125
2015-10-28,19782.990234375
2015-10-29,20539.61328125
2015-10-30,21456.380859375
2015-10-31,20550.4765625
2015-11-01,21271.9609375
2015-11-02,23671.603515625
2015-11-03,26435.390625
2015-11-04,26991.20703125
2015-11-05,25441.412109375
2015-11-06,24763.701171875
2015-11-07,25558.0546875
2015-11-08,24690.826171875
2015-11-09,25273.78125
2015-11-10,22294.048828125
2015-11-11,20548.654296875
2015-11-12,22331.55859375
2015-11-13,22242.09765625
2015-11-14,21988.009765625
2015-11-15,21146.482421875
2015-11-16,21794.705078125
2015-11-17,22127.59765625
2015-11-18,22107.029296875
2015-11-19,21552.7734375
2015-11-20,21268.876953125
2015-11-21,21592.841796875
2015-11-22,21458.970703125
2015-11-23,21440.044921875
2015-11-24,21218.345703125
2015-11-25,21786.017578125
2015-11-26,23474.646484375
2015-11-27,23952.11328125
2015-11-28,23907.896484375
2015-11-29,24802.810546875
2015-11-30,25093.9609375
2015-12-01,24090.228515625
2015-12-02,23905.33203125
2015-12-03,24118.125
2015-12-04,24199.974609375
2015-12-05,25916.83984375
2015-12-06,25923.0390625
2015-12-07,26408.19921875
2015-12-08,27772.158203125
2015-12-09,27929.828125
2015-12-10,27747.267578125
2015-12-11,30342.439453125
2015-12-12,29205.046875
2015-12-13,29121.66015625
2015-12-14,29790.220703125
2015-12-15,31129.9765625
2015-12-16,30219.71875
2015-12-17,30309.119140625
2015-12-18,30712.2890625
2015-12-19,30626.56640625
2015-12-20,29333.193359375
2015-12-21,29067.248046875
2015-12-22,28918.87890625
2015-12-23,29265.490234375
2015-12-24,30037.0625
2015-12-25,30080.162109375
2015-12-26,27546.55078125
2015-12-27,27912.87109375
2015-12-28,27928.30859375
2015-12-29,28688.501953125
2015-12-30,28349.837890625
2015-12-31,28503.232421875
2016-01-01,28763.76953125
2016-01-02,28704.431640625
2016-01-03,28467.287109375
2016-01-04,28842.994140625
2016-01-05,28734.49609375
2016-01-06,28630.658203125
2016-01-07,30651.65625
2016-01-08,30292.625
2016-01-09,29917.064453125
2016-01-10,29957.3828125
2016-01-11,29950.595703125
2016-01-12,29155.28515625
2016-01-13,28940.1484375
2016-01-14,28960.326171875
2016-01-15,24688.744140625
2016-01-16,26261.22265625
2016-01-17,25912.609375
2016-01-18,26214.6796875
2016-01-19,25760.529296875
2016-01-20,28553.07421875
2016-01-21,27818.306640625
2016-01-22,25833.05078125
2016-01-23,26170.677734375
2016-01-24,27216.056640625
2016-01-25,26534.853515625
2016-01-26,26575.228515625
2016-01-27,26934.443359375
2016-01-28,25894.181640625
2016-01-29,25754.02734375
2016-01-30,25671.296875
2016-01-31,25031.904296875
2016-02-01,25322.66796875
2016-02-02,25456.09765625
2016-02-03,25128.6015625
2016-02-04,26321.4375
2016-02-05,26207.9453125
2016-02-06,25528.1171875
2016-02-07,25561.19921875
2016-02-08,25421.84375
2016-02-09,25541.84375
2016-02-10,25910.33984375
2016-02-11,25995.365234375
2016-02-12,26171.4609375
2016-02-13,26688.87890625
2016-02-14,27735.826171875
2016-02-15,27266.205078125
2016-02-16,27914.435546875
2016-02-17,28457.189453125
2016-02-18,28959.244140625
2016-02-19,28838.5
2016-02-20,29961.03515625
2016-02-21,30121.5078125
2016-02-22,30017.123046875
2016-02-23,28862.826171875
2016-02-24,29055.787109375
2016-02-25,29206.29296875
2016-02-26,29700.640625
2016-02-27,29725.86328125
2016-02-28,29793.646484375
2016-02-29,29857.630859375
2016-03-01,29476.7109375
2016-03-02,28570.626953125
2016-03-03,28309.859375
2016-03-04,27503.2421875
2016-03-05,26809.26953125
2016-03-06,27307.806640625
2016-03-07,27777.447265625
2016-03-08,27882.79296875
2016-03-09,27854.8203125
2016-03-10,28075.75390625
2016-03-11,28215.57421875
2016-03-12,27542.048828125
2016-03-13,27726.828125
2016-03-14,27972.72265625
2016-03-15,28076.29296875
2016-03-16,28007.583984375
2016-03-17,28017.35546875
2016-03-18,27183.216796875
2016-03-19,27242.6875
2016-03-20,27462.3671875
2016-03-21,27492.232421875
2016-03-22,27912.123046875
2016-03-23,27966.6484375
2016-03-24,27860.298828125
2016-03-25,27875.43359375
2016-03-26,27926.751953125
2016-03-27,28516.09765625
2016-03-28,28247.6328125
2016-03-29,27642.29296875
2016-03-30,27531.337890625
2016-03-31,27608.296875
2016-04-01,27733.943359375
2016-04-02,27927.23828125
2016-04-03,27929.294921875
2016-04-04,27870.513671875
2016-04-05,28183.365234375
2016-04-06,28169.79296875
2016-04-07,28229.7265625
2016-04-08,27970.52734375
2016-04-09,27908.111328125
2016-04-10,28052.9765625
2016-04-11,28005.2578125
2016-04-12,28195.498046875
2016-04-13,28187.76171875
2016-04-14,28271.947265625
2016-04-15,28640.587890625
2016-04-16,28697.837890625
2016-04-17,28482.294921875
2016-04-18,28461.099609375
2016-04-19,28838.970703125
2016-04-20,29220.482421875
2016-04-21,29891.166015625
2016-04-22,29708.50390625
2016-04-23,30011.431640625
2016-04-24,30562.828125
2016-04-25,30778.17578125
2016-04-26,30972.638671875
2016-04-27,29506.31640625
2016-04-28,29830.134765625
2016-04-29,30225.17578125
2016-04-30,29774.94921875
2016-05-01,30011.50390625
2016-05-02,29511.92578125
2016-05-03,29985.607421875
2016-05-04,29759.279296875
2016-05-05,29835.0234375
2016-05-06,30605.1015625
2016-05-07,30534.05078125
2016-05-08,30535.400390625
2016-05-09,30722.828125
2016-05-10,30058.1484375
2016-05-11,30146.568359375
2016-05-12,30354.947265625
2016-05-13,30459.26171875
2016-05-14,30459.328125
2016-05-15,30618.162109375
2016-05-16,30373.966796875
2016-05-17,30342.5625
